ID,length,Wt,DL,Hg,SamInEve,SpC,Event,SpC_Count2,SpC_EVENT
6528,14.26,1,0,1.4,38,233,330,1277,233_330
6529,18.99,1,0,1.46,38,233,330,1277,233_330
6531,18.72,1,0,0.61,38,238,330,3254,238_330
6532,18.32,1,0,0.85,38,238,330,3254,238_330
6533,15.64,1,0,0.89,38,238,330,3254,238_330
6535,19.74,1,0,1.19,38,238,330,3254,238_330
6534,13.36,1,0,0.96,38,238,330,3254,238_330
6530,14.85,1,0,0.25,38,238,330,3254,238_330
6550,17.02,1,0,1.67,38,490,330,757,490_330
6551,14.97,1,0,1.71,38,490,330,757,490_330
6552,15.25,1,0,1.72,38,490,330,757,490_330
6553,17.73,1,0,1.73,38,490,330,757,490_330
6554,15.48,1,0,1.75,38,490,330,757,490_330
6555,17.1,1,0,1.87,38,490,330,757,490_330
6556,15.09,1,0,1.9,38,490,330,757,490_330
6557,17.41,1,0,1.94,38,490,330,757,490_330
6561,23.56,1,0,2.9,38,490,330,757,490_330
6558,15.6,1,0,2,38,490,330,757,490_330
6559,18.32,1,0,2.16,38,490,330,757,490_330
6560,17.26,1,0,2.65,38,490,330,757,490_330
6549,13.2,1,0,1.65,38,490,330,757,490_330
6545,12.17,1,0,1.53,38,490,330,757,490_330
6536,13.32,1,0,0.89,38,490,330,757,490_330
6537,12.02,1,0,1.03,38,490,330,757,490_330
6541,12.92,1,0,1.31,38,490,330,757,490_330
6538,15.13,1,0,1.24,38,490,330,757,490_330
6539,16.9,1,0,1.29,38,490,330,757,490_330
6540,12.73,1,0,1.3,38,490,330,757,490_330
6542,16.15,1,0,1.34,38,490,330,757,490_330
6543,14.58,1,0,1.46,38,490,330,757,490_330
6544,15.48,1,0,1.48,38,490,330,757,490_330
6546,13.71,1,0,1.53,38,490,330,757,490_330
6547,12.1,1,0,1.61,38,490,330,757,490_330
6548,13.59,1,0,1.61,38,490,330,757,490_330
6573,12.92,6,0,0.31,2,327,340,6007,327_340
6574,15.6,4,0,0.39,2,327,340,6007,327_340
6576,10.6,3,0,0.08,3,468,342,879,468_342
6577,13.87,3,0,0.17,3,468,342,879,468_342
6582,14.54,2,0,0.61,2,327,346,6007,327_346
6583,17.22,3,0,0.7,2,327,346,6007,327_346
6623,22.85,2,0,1.36,4,265,358,8,265_358
6624,26,1,0,1.73,4,265,358,8,265_358
6627,18.52,1,0,0.23,21,241,359,158,241_359
6628,21.67,1,0,0.54,21,241,359,158,241_359
6629,22.66,1,0,0.59,21,241,359,158,241_359
6630,27.78,1,0,0.78,21,241,359,158,241_359
6631,25.02,1,0,1.13,21,241,359,158,241_359
6632,12.45,1,0,0.68,21,320,359,367,320_359
6633,12.06,1,0,0.81,21,320,359,367,320_359
6646,17.93,1,0,1.17,21,327,359,6007,327_359
6645,16.11,1,0,1.14,21,327,359,6007,327_359
6641,14.97,1,0,0.96,21,327,359,6007,327_359
6634,11.58,1,0,0.45,21,327,359,6007,327_359
6643,17.97,1,0,1.07,21,327,359,6007,327_359
6639,15.96,1,0,0.93,21,327,359,6007,327_359
6636,11.82,1,0,0.7,21,327,359,6007,327_359
6647,17.34,1,0,1.34,21,327,359,6007,327_359
6644,15.96,1,0,1.08,21,327,359,6007,327_359
6642,15.37,1,0,0.97,21,327,359,6007,327_359
6640,13.79,1,0,0.95,21,327,359,6007,327_359
6638,14.85,1,0,0.82,21,327,359,6007,327_359
6637,13.99,1,0,0.73,21,327,359,6007,327_359
6635,12.57,1,0,0.55,21,327,359,6007,327_359
6649,12.02,1,0,0.17,52,320,360,367,320_360
6650,11.82,1,0,0.23,52,320,360,367,320_360
6651,12.02,1,0,0.27,52,320,360,367,320_360
6652,13,1,0,0.44,52,320,360,367,320_360
6653,15.68,1,0,0.87,52,320,360,367,320_360
6675,15.17,1,0,0.62,52,327,360,6007,327_360
6693,20.96,1,0,1.68,52,327,360,6007,327_360
6694,18.72,1,0,1.79,52,327,360,6007,327_360
6654,12.21,1,0,0.21,52,327,360,6007,327_360
6683,15.68,1,0,0.79,52,327,360,6007,327_360
6668,14.34,1,0,0.55,52,327,360,6007,327_360
6658,13.4,1,0,0.37,52,327,360,6007,327_360
6688,14.78,1,0,1.1,52,327,360,6007,327_360
6679,16.31,1,0,0.65,52,327,360,6007,327_360
6671,13.51,1,0,0.6,52,327,360,6007,327_360
6665,14.18,1,0,0.5,52,327,360,6007,327_360
6660,13.2,1,0,0.43,52,327,360,6007,327_360
6656,15.84,1,0,0.27,52,327,360,6007,327_360
6696,22.26,1,0,2.18,52,327,360,6007,327_360
6691,20.33,1,0,1.15,52,327,360,6007,327_360
6686,17.73,1,0,0.96,52,327,360,6007,327_360
6681,18.24,1,0,0.75,52,327,360,6007,327_360
6677,13.2,1,0,0.64,52,327,360,6007,327_360
6673,14.11,1,0,0.6,52,327,360,6007,327_360
6685,14.38,1,0,0.95,52,327,360,6007,327_360
6666,14.18,1,0,0.51,52,327,360,6007,327_360
6663,14.07,1,0,0.47,52,327,360,6007,327_360
6662,14.03,4,0,0.45,52,327,360,6007,327_360
6661,13,1,0,0.45,52,327,360,6007,327_360
6659,12.21,1,0,0.41,52,327,360,6007,327_360
6657,12.41,1,0,0.31,52,327,360,6007,327_360
6655,12.53,1,0,0.27,52,327,360,6007,327_360
6697,21.28,1,0,2.69,52,327,360,6007,327_360
6695,20.88,1,0,2.04,52,327,360,6007,327_360
6692,19.19,1,0,1.6,52,327,360,6007,327_360
6690,17.81,3,0,1.12,52,327,360,6007,327_360
6687,21.28,1,0,1.07,52,327,360,6007,327_360
6684,15.92,1,0,0.9,52,327,360,6007,327_360
6682,14.66,1,0,0.79,52,327,360,6007,327_360
6680,12.53,1,0,0.7,52,327,360,6007,327_360
6678,15.64,1,0,0.64,52,327,360,6007,327_360
6676,16.43,1,0,0.63,52,327,360,6007,327_360
6674,14.7,1,0,0.62,52,327,360,6007,327_360
6672,14.3,1,0,0.6,52,327,360,6007,327_360
6670,15.76,1,0,0.59,52,327,360,6007,327_360
6669,13.24,1,0,0.57,52,327,360,6007,327_360
6667,14.34,1,0,0.54,52,327,360,6007,327_360
6689,19.11,1,0,1.1,52,327,360,6007,327_360
6664,14.3,1,0,0.48,52,327,360,6007,327_360
6710,12.69,5,0,0.41,2,327,366,6007,327_366
6711,17.93,1,0,0.9,2,327,366,6007,327_366
6715,12.65,6,0,2.12,2,327,368,6007,327_368
6714,17.77,2,0,0.99,2,327,368,6007,327_368
6721,16.82,3,0,0.4,2,327,373,6007,327_373
6720,12.96,5,0,0.2,2,327,373,6007,327_373
6723,22.85,1,0,0.41,2,327,374,6007,327_374
6722,13.08,2,0,0.33,2,327,374,6007,327_374
6727,14.97,4,0,0.14,6,238,377,3254,238_377
6728,17.53,4,0,0.34,6,238,377,3254,238_377
6730,13,5,0,0.54,6,327,377,6007,327_377
6729,13.51,3,0,0.32,6,327,377,6007,327_377
2490,16.500033,-1,0,0.11,4,243,398,81,243_398
2491,19.500039,-1,0,0.13,4,243,398,81,243_398
2493,17.7000354,-1,0,0.08,6,168,399,2090,168_399
2494,16.9000338,-1,0,0.09,6,168,399,2090,168_399
2495,17.4000348,-1,0,0.03,6,243,399,81,243_399
2496,18.3000366,-1,0,0.14,6,243,399,81,243_399
2497,19.4000388,-1,0,0.16,6,492,399,39,492_399
2498,21.6000432,-1,0,0.48,6,492,399,39,492_399
2500,10.500021,-1,0,0.06,4,240,400,615,240_400
2501,18.9000378,-1,0,0.14,4,240,400,615,240_400
2505,20.3000406,-1,0,0.06,3,168,402,2090,168_402
2506,19.7000394,-1,0,0.08,3,168,402,2090,168_402
2508,18.8000376,-1,0,0.08,3,168,403,2090,168_403
2509,19.500039,-1,0,0.09,3,168,403,2090,168_403
2511,18.9000378,-1,0,0.06,3,168,404,2090,168_404
2512,20.4000408,-1,0,0.06,3,168,404,2090,168_404
2515,12.55905512,-1,0,0.04032,3,240,405,615,240_405
2514,12.94094488,-1,0,0.03984,3,240,405,615,240_405
24922,21.46850394,10,0,0.0628976,4,168,406,2090,168_406
24923,20.66929134,9,0,0.0697296,4,168,406,2090,168_406
24924,15.00787402,10,0,0.1087182,4,330,406,729,330_406
24925,16.48425197,10,0,0.1546592,4,330,406,729,330_406
2522,21.000042,-1,0,0.25,4,243,408,81,243_408
2523,17.000034,-1,0,0.35,4,243,408,81,243_408
2524,19.1000382,-1,0,0.13,6,168,409,2090,168_409
2525,22.4000448,-1,0,0.24,6,168,409,2090,168_409
2526,19.6000392,-1,0,0.12,6,240,409,615,240_409
2527,22.9000458,-1,0,0.38,6,240,409,615,240_409
2528,16.6000332,-1,0,0.03,6,246,409,30,246_409
2529,18.6000372,-1,0,0.11,6,246,409,30,246_409
2531,16.6000332,-1,0,0.11,4,243,410,81,243_410
2532,18.1000362,-1,0,0.16,4,243,410,81,243_410
2534,15.1000302,-1,0,0.13,3,246,411,30,246_411
2535,15.500031,-1,0,0.14,3,246,411,30,246_411
2538,13.4000268,-1,0,0.21,3,59,412,60,59_412
2537,12.8000256,-1,0,0.16,3,59,412,60,59_412
2541,19.9000398,-1,0,0.14,2,168,413,2090,168_413
2540,20.00004,-1,0,0.14,2,168,413,2090,168_413
2542,17.2000344,-1,0,0.26,3,246,414,30,246_414
2543,18.3000366,-1,0,0.26,3,246,414,30,246_414
2546,17.72047244,-1,0,0.384,3,246,415,30,246_415
2545,16.81889764,-1,0,0.2535,3,246,415,30,246_415
24927,23.58830146,7,0,0.1420794,4,168,416,2090,168_416
24926,22.2992126,10,0,0.1406031,4,168,416,2090,168_416
24929,13.19389764,9,0,0.33667,4,330,416,729,330_416
24928,12.33858268,10,0,0.289685,4,330,416,729,330_416
2549,13.000026,-1,0,0.18,4,330,419,729,330_419
2550,13.9000278,-1,0,0.23,4,330,419,729,330_419
2552,13.000026,-1,0,0.1,6,168,420,2090,168_420
2553,13.2000264,-1,0,0.7,6,168,420,2090,168_420
2555,15.2000304,-1,0,0.33,6,330,420,729,330_420
2554,13.3000266,-1,0,0.2,6,330,420,729,330_420
2557,21.1000422,-1,0,0.15,6,409,420,538,409_420
2556,19.4000388,-1,0,0.05,6,409,420,538,409_420
2558,13.4000268,-1,0,0.14,4,168,421,2090,168_421
2559,14.2000284,-1,0,0.14,4,168,421,2090,168_421
2562,13.500027,-1,0,0.07,3,168,422,2090,168_422
2563,13.500027,-1,0,0.15,3,168,422,2090,168_422
2565,14.4000288,-1,0,0.09,3,168,423,2090,168_423
2566,14.2000284,-1,0,0.14,3,168,423,2090,168_423
2568,14.3000286,-1,0,0.1,3,168,424,2090,168_424
2569,13.9000278,-1,0,0.12,3,168,424,2090,168_424
2571,15.1000302,-1,0,0.08,3,168,425,2090,168_425
2572,14.6000292,-1,0,0.09,3,168,425,2090,168_425
2574,15.90551181,-1,0,0.10693,3,168,426,2090,168_426
2575,14.48818898,-1,0,0.12288,3,168,426,2090,168_426
2581,12.8000256,-1,0,0.2,5,168,428,2090,168_428
2580,11.7000234,-1,0,0.06,5,168,428,2090,168_428
2582,9.2000184,-1,0,0.1,5,240,428,615,240_428
2583,12.6000252,-1,0,0.12,5,240,428,615,240_428
2586,13.000026,-1,0,0.3,4,168,429,2090,168_429
2585,11.9000238,-1,0,0.18,4,168,429,2090,168_429
2590,9.4000188,-1,0,0.1,3,168,430,2090,168_430
2589,9.500019,-1,0,0.07,3,168,430,2090,168_430
2593,15.1000302,-1,0,0.26,3,168,431,2090,168_431
2592,14.4000288,-1,0,0.23,3,168,431,2090,168_431
2596,11.2000224,-1,0,0.1,3,168,432,2090,168_432
2595,12.8000256,-1,0,0.08,3,168,432,2090,168_432
2599,13.93700787,-1,0,0.09594,3,168,433,2090,168_433
2598,12.99212598,-1,0,0.06757,3,168,433,2090,168_433
26285,5.511811024,1,0,0.0126575,6,99,434,52,99_434
26286,7.086614173,1,0,0.020287652,6,99,434,52,99_434
26287,5.905511811,1,0,0.021542359,6,99,434,52,99_434
26288,8.267716535,1,0,0.073671089,6,109,434,24,109_434
26289,6.299212598,1,0,0.127331924,6,109,434,24,109_434
26290,8.267716535,1,0,0.1324,6,109,434,24,109_434
26292,6.496062992,1,0,0.075075,3,409,435,538,409_435
26293,7.480314961,1,0,0.108565923,3,409,435,538,409_435
26291,5.511811024,1,0,0.049418561,3,409,435,538,409_435
26294,8.267716535,1,0,0.129481536,6,99,436,52,99_436
26295,8.661417323,1,0,0.1335,6,99,436,52,99_436
26296,8.661417323,1,0,0.138969309,6,99,436,52,99_436
26297,5.511811024,1,0,0.12455046,6,272,436,146,272_436
26299,5.905511811,1,0,0.220406404,6,272,436,146,272_436
26298,5.31496063,1,0,0.161684237,6,272,436,146,272_436
26302,11.22047244,1,0,0.021176528,6,409,437,538,409_437
26300,10.82677165,1,0,0.0176,6,409,437,538,409_437
26301,11.02362205,1,0,0.019237372,6,409,437,538,409_437
26303,7.874015748,1,0,0.047074458,6,510,437,375,510_437
26305,11.02362205,1,0,0.077962696,6,510,437,375,510_437
26304,11.81102362,1,0,0.0669,6,510,437,375,510_437
26307,8.661417323,1,0,0.147776657,3,409,438,538,409_438
26308,9.251968504,1,0,0.15378864,3,409,438,538,409_438
26306,8.858267717,1,0,0.133753444,3,409,438,538,409_438
26310,6.299212598,1,0,0.111905031,3,272,439,146,272_439
26309,6.496062992,1,0,0.109963717,3,272,439,146,272_439
26311,6.692913386,1,0,0.122296596,3,272,439,146,272_439
26312,8.267716535,1,0,0.1492,6,36,440,104,36_440
26313,7.480314961,1,0,0.153413764,6,36,440,104,36_440
26314,8.267716535,1,0,0.160112069,6,36,440,104,36_440
26316,5.905511811,1,0,0.178848319,6,272,440,146,272_440
26317,5.905511811,1,0,0.26562963,6,272,440,146,272_440
26315,6.299212598,1,0,0.132559565,6,272,440,146,272_440
26320,6.692913386,1,0,0.070425248,7,318,441,280,318_441
26319,7.480314961,1,0,0.062644947,7,318,441,280,318_441
26321,7.086614173,1,0,0.099629171,7,318,441,280,318_441
26322,9.05511811,1,0,0.018894004,7,409,441,538,409_441
26324,9.448818898,1,0,0.104701075,7,409,441,538,409_441
26323,10.62992126,1,0,0.030406875,7,409,441,538,409_441
26327,7.677165354,1,0,0.0151,3,409,442,538,409_442
26326,8.267716535,1,0,0.012743234,3,409,442,538,409_442
26325,9.842519685,1,0,0.0125,3,409,442,538,409_442
26328,7.283464567,1,0,0.0243,8,41,443,162,41_443
26330,12.99212598,1,0,0.118969145,8,41,443,162,41_443
26329,10.62992126,1,0,0.056491102,8,41,443,162,41_443
26332,25.59055118,1,0,0.06319545,8,168,443,2090,168_443
26331,33.46456693,1,0,0.061173901,8,168,443,2090,168_443
26335,12.5984252,1,0,0.117389099,8,330,443,729,330_443
26333,12.5984252,1,0,0.096595186,8,330,443,729,330_443
26334,15.35433071,1,0,0.110517093,8,330,443,729,330_443
26336,5.905511811,1,0,0.016,8,99,444,52,99_444
26337,7.480314961,1,0,0.017,8,99,444,52,99_444
26338,10.62992126,1,0,0.027,8,99,444,52,99_444
26340,4.724409449,1,0,0.039,8,272,444,146,272_444
26339,4.330708661,1,0,0.036,8,272,444,146,272_444
26341,4.724409449,1,0,0.049,8,272,444,146,272_444
26342,4.330708661,1,0,0.071,8,272,444,146,272_444
26343,5.905511811,1,0,0.08,8,272,444,146,272_444
26352,5.511811024,1,0,0.067,9,99,445,52,99_445
26351,5.196850394,1,0,0.053,9,99,445,52,99_445
26344,5.62992126,1,0,0.034,9,99,445,52,99_445
26345,4.724409449,1,0,0.037,9,99,445,52,99_445
26346,4.803149606,1,0,0.039,9,99,445,52,99_445
26347,5.118110236,1,0,0.041,9,99,445,52,99_445
26348,5.196850394,1,0,0.043,9,99,445,52,99_445
26349,5.905511811,1,0,0.051,9,99,445,52,99_445
26350,4.724409449,1,0,0.051,9,99,445,52,99_445
26356,5.511811024,1,0,0.074,8,318,448,280,318_448
26355,5.472440945,1,0,0.048,8,318,448,280,318_448
26358,5.511811024,1,0,0.073,8,330,448,729,330_448
26357,5.433070866,1,0,0.073,8,330,448,729,330_448
26359,12.99212598,1,0,0.29,8,330,448,729,330_448
26361,11.02362205,1,0,0.229,8,492,448,39,492_448
26362,14.96062992,1,0,0.288,8,492,448,39,492_448
26360,11.81102362,1,0,0.188,8,492,448,39,492_448
26363,18.11023622,1,0,0.097909222,9,109,449,24,109_449
26364,18.11023622,1,0,0.104026278,9,109,449,24,109_449
26365,19.68503937,1,0,0.329798367,9,109,449,24,109_449
26366,7.874015748,1,0,0.095089104,9,318,449,280,318_449
26368,15.15748032,1,0,0.39273471,9,318,449,280,318_449
26367,9.645669291,1,0,0.163315493,9,318,449,280,318_449
26369,12.79527559,1,0,0.102509177,9,492,449,39,492_449
26371,7.480314961,1,0,0.170068491,9,492,449,39,492_449
26370,11.81102362,1,0,0.121979172,9,492,449,39,492_449
26372,7.559055118,1,0,0.033,5,510,450,375,510_450
26374,7.086614173,1,0,0.074,5,510,450,375,510_450
26373,7.677165354,1,0,0.067,5,510,450,375,510_450
26375,8.74015748,1,0,0.082,5,510,450,375,510_450
26376,8.346456693,1,0,0.083,5,510,450,375,510_450
26378,6.299212598,1,0,0.078886098,3,492,451,39,492_451
26379,7.086614173,1,0,0.090984348,3,492,451,39,492_451
26377,5.511811024,1,0,0.063154613,3,492,451,39,492_451
26380,5.905511811,1,0,0.039,5,409,452,538,409_452
26384,7.086614173,1,0,0.067,5,409,452,538,409_452
26382,6.692913386,1,0,0.054,5,409,452,538,409_452
26383,7.874015748,1,0,0.056,5,409,452,538,409_452
26381,6.299212598,1,0,0.05,5,409,452,538,409_452
26386,5.118110236,1,0,0.096,5,272,453,146,272_453
26385,4.724409449,1,0,0.062,5,272,453,146,272_453
26389,5.905511811,1,0,0.065,5,330,453,729,330_453
26388,5.511811024,1,0,0.06,5,330,453,729,330_453
26387,5.590551181,1,0,0.045,5,330,453,729,330_453
26390,14.76377953,1,0,0.056,8,109,454,24,109_454
26391,16.61417323,1,0,0.11,8,109,454,24,109_454
26392,16.22047244,1,0,0.112,8,109,454,24,109_454
26393,4.921259843,1,0,0.035,8,318,454,280,318_454
26394,7.559055118,1,0,0.06,8,318,454,280,318_454
26397,12.99212598,1,0,0.157,8,330,454,729,330_454
26395,7.480314961,1,0,0.131,8,330,454,729,330_454
26396,8.267716535,1,0,0.139,8,330,454,729,330_454
26398,8.267716535,1,0,0.030705674,18,99,455,52,99_455
26399,11.02362205,1,0,0.032938052,18,99,455,52,99_455
26400,13.77952756,1,0,0.049019159,18,99,455,52,99_455
26401,13.77952756,1,0,0.045728129,18,109,455,24,109_455
26402,14.56692913,1,0,0.047806667,18,109,455,24,109_455
26403,18.11023622,1,0,0.123966909,18,109,455,24,109_455
26406,7.677165354,1,0,0.071657128,18,318,455,280,318_455
26405,7.874015748,1,0,0.063722203,18,318,455,280,318_455
26404,7.480314961,1,0,0.059962895,18,318,455,280,318_455
26408,7.086614173,1,0,0.090700246,18,330,455,729,330_455
26409,11.61417323,1,0,0.141476493,18,330,455,729,330_455
26407,7.677165354,1,0,0.072135036,18,330,455,729,330_455
26411,9.448818898,1,0,0.012494318,18,409,455,538,409_455
26414,9.448818898,1,0,0.015841222,18,409,455,538,409_455
26412,9.448818898,1,0,0.01420473,18,409,455,538,409_455
26415,9.448818898,1,0,0.016788302,18,409,455,538,409_455
26413,9.645669291,1,0,0.014724774,18,409,455,538,409_455
26410,10.03937008,1,0,0.011605401,18,409,455,538,409_455
26416,6.299212598,1,0,0.16,3,99,456,52,99_456
26417,8.267716535,1,0,0.29,3,99,456,52,99_456
26419,6.496062992,1,0,0.053,4,409,457,538,409_457
26420,9.960629921,1,0,0.113,4,409,457,538,409_457
26421,7.480314961,1,0,0.039,4,510,457,375,510_457
26422,6.692913386,1,0,0.049,4,510,457,375,510_457
26423,6.692913386,1,0,0.009,5,99,458,52,99_458
26424,7.086614173,1,0,0.01,5,99,458,52,99_458
26425,7.480314961,1,0,0.01,5,99,458,52,99_458
26426,5.905511811,1,0,0.027,5,272,458,146,272_458
26427,5.905511811,1,0,0.044,5,272,458,146,272_458
26428,5.511811024,1,0,0.048,7,36,459,104,36_459
26429,4.921259843,1,0,0.061,7,36,459,104,36_459
26430,7.086614173,1,0,0.154,7,36,459,104,36_459
26431,9.05511811,1,0,0.063,7,168,459,2090,168_459
26433,9.05511811,1,0,0.078,7,168,459,2090,168_459
26432,8.661417323,1,0,0.063,7,168,459,2090,168_459
26435,11.81102362,1,0,0.048826147,9,99,460,52,99_460
26436,13.18897638,1,0,0.055379352,9,99,460,52,99_460
26437,8.858267717,1,0,0.057248318,9,99,460,52,99_460
26438,18.11023622,1,0,0.144061223,9,109,460,24,109_460
26439,16.53543307,1,0,0.165434249,9,109,460,24,109_460
26440,21.45669291,1,0,0.184127445,9,109,460,24,109_460
26442,13.38582677,1,0,0.109916225,9,330,460,729,330_460
26441,7.086614173,1,0,0.0848887,9,330,460,729,330_460
26443,15.5511811,1,0,0.311936938,9,330,460,729,330_460
26444,7.086614173,1,0,0.111,6,99,461,52,99_461
26445,6.692913386,1,0,0.112,6,99,461,52,99_461
26446,7.480314961,1,0,0.115,6,99,461,52,99_461
26447,7.204724409,1,0,0.083,6,409,461,538,409_461
26448,6.614173228,1,0,0.102,6,409,461,538,409_461
26449,7.480314961,1,0,0.146,6,409,461,538,409_461
26450,5.118110236,1,0,0.035,4,99,462,52,99_462
26451,5.590551181,1,0,0.064,4,99,462,52,99_462
26453,5.118110236,1,0,0.064,4,109,462,24,109_462
26452,5.118110236,1,0,0.059,4,109,462,24,109_462
26456,9.842519685,1,0,0.035,3,168,464,2090,168_464
26457,11.81102362,1,0,0.046,3,168,464,2090,168_464
26455,5.31496063,1,0,0.029,3,168,464,2090,168_464
26459,6.496062992,1,0,0.15,4,272,465,146,272_465
26458,6.299212598,1,0,0.122,4,272,465,146,272_465
26460,11.22047244,1,0,0.183,4,318,465,280,318_465
26461,11.41732284,1,0,0.228,4,318,465,280,318_465
26462,7.874015748,1,0,0.088177285,16,36,466,104,36_466
26466,8.858267717,1,0,0.231818081,16,36,466,104,36_466
26465,10.82677165,1,0,0.224570676,16,36,466,104,36_466
26467,10.03937008,1,0,0.248154488,16,36,466,104,36_466
26464,8.464566929,1,0,0.14761597,16,36,466,104,36_466
26463,7.677165354,1,0,0.091139175,16,36,466,104,36_466
26474,6.88976378,1,0,0.120727573,16,272,466,146,272_466
26470,5.905511811,1,0,0.067392283,16,272,466,146,272_466
26469,5.511811024,1,0,0.062076201,16,272,466,146,272_466
26471,5.708661417,1,0,0.070107826,16,272,466,146,272_466
26472,5.511811024,1,0,0.072785711,16,272,466,146,272_466
26473,5.511811024,1,0,0.084832917,16,272,466,146,272_466
26476,6.102362205,1,0,0.133949822,16,318,466,280,318_466
26475,8.070866142,1,0,0.09881432,16,318,466,280,318_466
26477,9.645669291,1,0,0.327578632,16,318,466,280,318_466
26479,10.62992126,1,0,0.156008291,5,32,467,169,32_467
26478,9.448818898,1,0,0.113482225,5,32,467,169,32_467
26484,8.661417323,1,0,0.018,2,510,468,375,510_468
26483,8.661417323,1,0,0.016,2,510,468,375,510_468
26486,8.070866142,1,0,0.051,3,510,469,375,510_469
26485,9.842519685,1,0,0.048,3,510,469,375,510_469
26487,8.188976378,1,0,0.52,3,510,469,375,510_469
26490,9.05511811,1,0,0.073,4,99,470,52,99_470
26489,7.874015748,1,0,0.069,4,99,470,52,99_470
26488,8.661417323,1,0,0.018,4,99,470,52,99_470
26493,10.23622047,1,0,0.068407572,3,510,471,375,510_471
26494,10.62992126,1,0,0.078746931,3,510,471,375,510_471
26497,8.070866142,1,0,0.074968904,6,99,472,52,99_472
26495,8.661417323,1,0,0.053866036,6,99,472,52,99_472
26496,7.480314961,1,0,0.061650717,6,99,472,52,99_472
26500,5.905511811,1,0,0.099156571,6,272,472,146,272_472
26498,5.708661417,1,0,0.063317859,6,272,472,146,272_472
26499,6.88976378,1,0,0.097576327,6,272,472,146,272_472
26502,16.92913386,1,0,2.275,2,36,473,104,36_473
26501,8.070866142,1,0,0.953,2,36,473,104,36_473
26504,8.464566929,1,0,0.063128049,6,32,474,169,32_474
26505,8.070866142,1,0,0.067765511,6,32,474,169,32_474
26503,5.708661417,1,0,0.061292088,6,32,474,169,32_474
26507,5.118110236,1,0,0.078460148,6,272,474,146,272_474
26508,6.88976378,1,0,0.114679462,6,272,474,146,272_474
26506,4.724409449,1,0,0.049731261,6,272,474,146,272_474
26509,4.724409449,1,0,0.014048984,3,409,475,538,409_475
26510,4.724409449,1,0,0.01447875,3,409,475,538,409_475
26511,6.692913386,1,0,0.022638898,3,409,475,538,409_475
26516,5.118110236,1,0,0.168665909,6,99,476,52,99_476
26515,5.511811024,1,0,0.100779874,6,99,476,52,99_476
26514,4.724409449,1,0,0.077758193,6,99,476,52,99_476
26512,4.724409449,1,0,0.051425853,6,99,476,52,99_476
26513,6.102362205,1,0,0.0615696,6,99,476,52,99_476
26518,6.299212598,1,0,0.04938409,9,168,477,2090,168_477
26526,16.92913386,1,0,0.122984132,9,168,477,2090,168_477
26522,15.5511811,1,0,0.065665743,9,168,477,2090,168_477
26523,15.7480315,1,0,0.08204967,9,168,477,2090,168_477
26524,15.7480315,1,0,0.090203472,9,168,477,2090,168_477
26520,14.37007874,1,0,0.063517737,9,168,477,2090,168_477
26519,5.511811024,1,0,0.058975286,9,168,477,2090,168_477
26525,15.7480315,1,0,0.099805438,9,168,477,2090,168_477
26521,14.96062992,1,0,0.064440308,9,168,477,2090,168_477
2392,14.000028,-1,0,0.01,3,373,481,38,373_481
2393,11.000022,-1,0,0.01,3,373,481,38,373_481
2395,15.00003,-1,0,0.01,3,373,482,38,373_482
2396,19.8000396,-1,0,0.01,3,373,482,38,373_482
2601,13.46456693,-1,0,0.03738,3,168,483,2090,168_483
2600,15.11811024,-1,0,0.0338,3,168,483,2090,168_483
2603,14.8000296,-1,1,0.05,4,168,484,2090,168_484
2604,16.4000328,-1,1,0.05,4,168,484,2090,168_484
2654,15.9000318,-1,1,0.01,5,168,485,2090,168_485
2655,18.1000362,-1,1,0.01,5,168,485,2090,168_485
2657,7.7000154,-1,0,0.02,5,293,485,427,293_485
2656,7.6000152,-1,1,0.01,5,293,485,427,293_485
2661,17.9000358,-1,0,0.01,4,168,486,2090,168_486
2660,17.7000354,-1,0,0.01,4,168,486,2090,168_486
2667,17.7000354,-1,0,0.02,3,168,488,2090,168_488
2666,17.2000344,-1,0,0.01,3,168,488,2090,168_488
2670,17.3000346,-1,0,0.01,3,168,489,2090,168_489
2669,11.8000236,-1,0,0.01,3,168,489,2090,168_489
2673,18.3000366,-1,0,0.02,3,168,490,2090,168_490
2672,16.9000338,-1,0,0.02,3,168,490,2090,168_490
2676,14.72440945,-1,0,0.01452,3,168,491,2090,168_491
2675,14.96062992,-1,0,0.013209,3,168,491,2090,168_491
2679,14.1000282,-1,0,0.08,4,168,492,2090,168_492
2678,14.1000282,-1,1,0.05,4,168,492,2090,168_492
2683,14.1000282,-1,0,0.02,6,168,493,2090,168_493
2682,13.7000274,-1,0,0.01,6,168,493,2090,168_493
2684,16.500033,-1,0,0.01,6,240,493,615,240_493
2685,15.8000316,-1,0,0.02,6,240,493,615,240_493
2686,8.6000172,-1,0,0.01,6,474,493,102,474_493
2687,7.8000156,-1,0,0.04,6,474,493,102,474_493
2689,12.500025,-1,1,0.01,4,168,494,2090,168_494
2690,13.9000278,-1,0,0.05,4,168,494,2090,168_494
2693,18.7000374,-1,0,0.03,3,168,495,2090,168_495
2692,16.7000334,-1,0,0.03,3,168,495,2090,168_495
2696,16.6000332,-1,0,0.06,3,168,496,2090,168_496
2695,17.9000358,-1,0,0.03,3,168,496,2090,168_496
2698,17.2000344,-1,0,0.04,3,168,497,2090,168_497
2699,17.000034,-1,0,0.04,3,168,497,2090,168_497
