ID,Hg_predicted_LOO
71087,0.409046
71088,0.503939
71091,0.361259
71093,0.147845
71092,0.13334
71095,0.211432
71094,0.172566
71096,0.142331
71106,0.056952
71108,0.107612
71097,0.08876
71099,0.078202
71098,0.060217
71100,0.148329
71107,0.083293
71101,0.0846
71102,0.097201
71103,0.095427
71104,0.118417
71105,0.13817
71109,0.136908
71110,0.233382
71111,0.100033
71112,0.123859
71113,0.141069
71114,0.102589
71116,0.194783
71118,0.359844
71119,0.358286
71117,0.237426
71115,0.138805
71121,0.166612
71120,0.118071
71123,0.355592
71122,0.193797
71125,0.948937
71126,0.947755
71124,1.142281
71129,0.814723
71127,0.509914
71130,0.889604
71128,0.677945
71132,0.43495
71133,0.473268
71131,0.364413
71134,0.137906
71135,0.180342
71136,0.195303
71137,0.388526
71139,0.658466
71138,0.659847
71141,1.009337
71144,1.19224
71142,1.081232
71140,0.859662
71143,1.057066
71145,0.684736
71146,0.926149
71147,0.620497
71149,0.950257
71150,1.002829
71148,0.719879
71151,0.402117
71152,0.466105
71153,0.361437
71154,0.837743
71156,0.528215
71160,0.739616
71158,0.582379
71159,0.669843
71157,0.527744
71155,0.485771
71161,0.28032
71163,0.626064
71164,0.714234
71162,0.46421
71165,0.221615
71166,0.318696
71167,0.488305
71168,0.291068
71170,0.472738
71171,0.698998
71169,0.37993
71172,0.421901
71178,0.332416
71176,0.284609
71175,0.269781
71174,0.248667
71173,0.240671
71177,0.287441
71180,0.283277
71179,0.287494
71183,0.81466
71182,0.528663
71181,0.530015
71189,0.015647
71186,0.021461
71187,0.01985
71185,0.022394
71191,0.129765
71190,0.124286
71192,0.213768
71194,0.168979
71196,0.191103
71197,0.243567
71195,0.159787
71193,0.14125
71199,0.179288
71201,0.205186
71200,0.179181
71198,0.14787
71202,0.094738
71204,0.101697
71206,0.181009
71205,0.143998
71203,0.083031
71207,0.056489
71209,0.158576
71208,0.092661
71215,1.476002
71211,1.077291
71214,1.483556
71212,1.223991
71210,1.001192
71213,1.345946
71216,1.054579
71217,0.559398
71219,1.297704
71218,0.764496
71220,0.645709
71222,0.181678
71221,0.178207
71224,0.165684
71223,0.117108
71225,0.08535
71227,0.129871
71226,0.107786
71228,0.090135
71229,0.061607
71230,0.104408
71232,0.135155
71233,0.13421
71231,0.118086
71234,0.110634
71235,0.135582
71236,2.319
71237,2.221
71239,0.037658
71238,0.037521
71241,0.06521
71240,0.061535
71242,0.076198
71243,0.113746
71244,0.108932
71252,0.081418
71253,0.101268
71246,0.087906
71247,0.101771
71248,0.127596
71245,0.07742
71249,0.188674
71250,0.219579
71251,0.216935
71255,0.261339
71254,0.199915
71257,0.113678
71256,0.099502
71259,0.186371
71261,0.236269
71260,0.236379
71258,0.145692
71262,0.144936
71263,0.201235
71264,0.100885
71265,0.116201
71267,0.142922
71266,0.125631
71268,0.148168
71271,1.442236
71270,1.284974
71269,1.100236
71272,0.802005
71273,1.064142
71275,1.11074
71277,1.744664
71276,1.469423
71274,0.891086
71278,0.87931
71279,0.855593
71283,1.055092
71281,0.977125
71282,1.06122
71280,0.643649
71285,0.737194
71284,0.609653
71287,0.04521
71288,0.07417
71291,0.135762
71293,0.22641
71289,0.122745
71292,0.205858
71290,0.136439
71298,0.112355
71296,0.137019
71294,0.084402
71295,0.104161
71297,0.150541
71308,0.067353
71302,0.112171
71301,0.05203
71300,0.053718
71299,0.044539
71303,0.076368
71304,0.135403
71305,0.152457
71306,0.096834
71307,0.154688
71309,0.212712
71311,0.348302
71312,0.397152
71310,0.248319
71316,0.463292
71314,0.310052
71315,0.391691
71313,0.24828
71318,0.188439
71319,0.249145
71317,0.159573
71321,0.213685
71322,0.21226
71320,0.179249
71323,0.403623
71325,0.571837
71324,0.401383
71326,0.215319
71327,0.272299
71328,0.113903
71329,0.119692
71330,0.119228
71334,0.486743
71332,0.329608
71333,0.362254
71331,0.288146
71335,0.224831
71337,0.890765
71336,0.727837
71338,1.050073
71339,0.594419
71340,0.946133
71345,1.437692
71341,0.601409
71343,0.76865
71344,0.87868
71342,0.788044
71346,0.521737
71347,0.380173
71348,0.547461
71349,0.675651
71350,0.389829
71351,0.601022
71352,0.162047
71354,0.37224
71353,0.318401
71364,0.126101
71355,0.268182
71356,0.311548
71358,0.336652
71360,0.350435
71361,0.455145
71359,0.354399
71357,0.249288
71362,0.196544
71363,0.233468
71366,0.117948
71369,0.210197
71367,0.151351
71371,0.254338
71370,0.205028
71368,0.146622
71373,0.44206
71374,0.48873
71372,0.3772
71375,0.196003
71376,0.167831
71377,0.294757
71379,0.420437
71378,0.363036
71382,0.654692
71380,0.410885
71381,0.593811
71383,0.194349
71384,0.226215
71385,0.264231
71386,0.299169
71388,0.659287
71387,0.410492
71389,0.104736
71390,0.396362
71393,0.435247
71394,0.480337
71392,0.352997
71391,0.301409
71396,0.205177
71397,0.244403
71395,0.179087
71399,0.255913
71398,0.257063
71402,0.477142
71400,0.323392
71403,0.502878
71401,0.325379
71404,0.294806
71406,0.468035
71405,0.368293
71407,0.197926
71408,0.234675
71409,0.272972
71410,0.230623
71412,0.330967
71413,0.407202
71411,0.303292
71414,0.129537
71415,0.145582
71416,0.184076
71417,0.227764
71418,0.325207
71420,0.788447
71421,0.913568
71419,0.721077
71422,0.439551
71423,0.613174
71424,0.508206
71426,0.775221
71427,0.930148
71425,0.649901
71430,0.394958
71428,0.291559
71429,0.366769
71431,0.496078
71434,0.868542
71433,0.878841
71432,0.603807
71437,0.155269
71439,0.164644
71438,0.169783
71436,0.132848
71440,0.055374
71441,0.070499
71443,0.16107
71444,0.18133
71442,0.093345
71445,0.084493
71446,0.10158
71448,0.286033
71447,0.286233
71451,0.121753
71449,0.063099
71450,0.100436
71452,0.105183
71453,0.123072
71454,0.114347
71455,0.199749
71456,0.153578
71458,0.45798
71457,0.458435
71460,0.617138
71461,0.718209
71459,0.44782
71464,0.168378
71463,0.163828
71462,0.148879
71465,0.455802
71467,0.72966
71466,0.468685
71469,0.504978
71468,0.44753
71470,0.191934
71472,0.295502
71473,0.376325
71471,0.232242
71475,0.424881
71477,0.464122
71476,0.46813
71474,0.34228
71479,0.363917
71480,0.468283
71478,0.280222
71481,0.529397
71483,0.223421
71484,0.252518
71482,0.171914
71485,0.185245
71487,0.328169
71486,0.213844
71489,0.413512
71488,0.414223
71490,0.241588
71492,0.314038
71491,0.267779
71496,0.458309
71494,0.32216
71495,0.385434
71493,0.247084
71498,0.178926
71497,0.174507
71499,0.166668
71501,0.336506
71502,0.383908
71500,0.289418
71503,0.469778
71504,0.111532
71509,0.392748
71505,0.20304
71507,0.333113
71506,0.273251
71508,0.401715
71512,0.18704
71511,0.157692
71510,0.144726
71514,0.058183
71515,0.07948
71513,0.063703
71517,0.035376
71518,0.036224
71516,0.032748
71519,0.036103
71520,0.064624
71522,0.080438
71523,0.1034
71521,0.063015
71524,0.19431
71526,0.047329
71525,0.042062
71528,0.340368
71527,0.341353
71529,0.209411
71531,0.311857
71530,0.264432
71532,0.128901
71534,0.143055
71533,0.106469
71539,0.417816
71535,0.238558
71537,0.26821
71538,0.34788
71536,0.270797
71540,0.290953
71542,0.201379
71541,0.149771
71544,0.231495
71543,0.173143
71547,0.886946
71549,0.991729
71545,0.700394
71548,0.945019
71546,0.807846
71553,0.38032
71550,0.32185
71551,0.320177
71552,0.388283
71554,0.214528
71555,0.520958
71557,0.718958
71558,0.927174
71556,0.620234
71559,0.248367
71560,0.275936
71561,0.140879
71563,0.194709
71562,0.15653
71564,0.401269
71565,0.460677
71566,0.459551
71567,0.515503
71569,0.409822
71570,0.554529
71568,0.327398
71571,0.382673
71572,0.195775
71574,0.28512
71573,0.225409
71576,0.261807
71575,0.216265
71577,0.270941
71579,0.116762
71580,0.125259
71578,0.098412
71581,0.064127
71586,0.127905
71584,0.081348
71585,0.101294
71583,0.081419
71582,0.073414
71587,0.054165
71588,0.063839
71589,0.056246
71590,0.064207
71591,0.274072
71593,0.511143
71595,0.678624
71594,0.529054
71605,0.502927
71604,0.454035
71606,0.568182
71596,0.257422
71597,0.302045
71599,0.379811
71600,0.414235
71598,0.383557
71601,0.133736
71603,0.216061
71602,0.179538
71608,0.345829
71610,0.40414
71607,0.340733
71611,0.508309
71609,0.410242
71617,0.433686
71615,0.356148
71616,0.372247
71612,0.125403
71613,0.23588
71614,0.261245
71619,0.194292
71618,0.180202
71623,0.186931
71621,0.128707
71622,0.187697
71620,0.148762
71624,0.081918
71625,0.214902
71626,0.213159
71629,0.259663
71627,0.198352
71630,0.329282
71628,0.223621
71631,0.845993
71632,0.8231
71634,1.183847
71633,0.997698
71635,0.272384
71639,0.509036
71637,0.397466
71640,0.663187
71638,0.516853
71636,0.353312
71641,0.241521
71643,0.379674
71642,0.384867
71645,0.627035
71646,0.62333
71644,0.457463
71650,0.626057
71648,0.5583
71649,0.554972
71647,0.453519
71651,0.2644
71652,0.328678
71653,0.339516
71655,0.38711
71656,0.434173
71654,0.316426
71657,0.429569
71658,0.194283
71659,0.231815
71661,0.26597
71662,0.34092
71660,0.231501
71663,0.273799
71665,0.47558
71666,0.626962
71664,0.373163
71670,0.282064
71668,0.257162
71669,0.278282
71667,0.230379
71674,0.923957
71672,0.666824
71673,0.841184
71671,0.47695
71675,0.386738
71678,0.488169
71676,0.413776
71677,0.493821
71681,0.166292
71679,0.133175
71680,0.141775
71686,0.602436
71682,0.363394
71684,0.541014
71685,0.604736
71683,0.436909
71687,0.492805
71689,0.331143
71690,0.378268
71688,0.195224
71692,0.299971
71691,0.230318
71694,0.190188
71693,0.139406
71695,0.519805
71696,0.631551
71697,0.361579
71699,0.441035
71700,0.573387
71698,0.47709
71701,0.475313
71702,0.344591
71704,0.501297
71703,0.354653
71705,0.251345
71709,0.409134
71711,0.440848
71707,0.364021
71710,0.480425
71708,0.409883
71706,0.368294
71713,0.182162
71712,0.174904
71715,0.423723
71717,0.63019
71718,0.628954
71716,0.523342
71714,0.338655
71719,0.192746
71720,0.244788
71721,0.264472
71722,0.296829
71723,0.18895
71724,0.215848
71728,0.137154
71727,0.125557
71725,0.095849
71726,0.111404
71729,0.2996
71732,0.336991
71730,0.191866
71731,0.259638
71736,0.243866
71735,0.219518
71733,0.168406
71734,0.221104
71738,0.443555
71740,0.551718
71741,0.546291
71739,0.469845
71737,0.374838
71742,0.26891
71744,0.339796
71745,0.495976
71743,0.260251
71746,0.16628
71748,0.225479
71747,0.184061
71749,0.188461
71751,0.245441
71750,0.215303
71753,0.327452
71755,0.376312
71754,0.364503
71752,0.28785
71757,0.249171
71758,0.326001
71756,0.172605
71759,0.23172
71761,0.317069
71760,0.256948
71763,0.285602
71762,0.28778
71765,0.150078
71766,0.161685
71764,0.138615
71767,0.153671
71768,0.173082
71769,0.296105
71771,0.066548
71773,0.084655
71774,0.096282
71772,0.088063
71770,0.067818
71775,0.09425
71777,0.029138
71776,0.029599
71780,0.039158
71779,0.034122
71781,0.039886
71784,0.059814
71783,0.064203
71786,0.084608
71787,0.091296
71782,0.053782
71785,0.089915
71788,0.046909
71792,0.396926
71790,0.243998
71789,0.219554
71791,0.287596
71794,0.34017
71793,0.254758
71799,0.398473
71797,0.357021
71798,0.398832
71795,0.256168
71796,0.318217
71801,0.157936
71800,0.131477
71802,0.154301
71804,0.232315
71803,0.214005
71805,0.186364
71806,0.217175
71808,0.119044
71807,0.10795
71811,0.279578
71810,0.242951
71812,0.278544
71809,0.20769
71814,0.184638
71813,0.164806
71815,0.194522
71817,0.105726
71816,0.088638
71818,0.11899
71822,0.15956
71819,0.119111
71821,0.145913
71820,0.135175
71827,0.147817
71826,0.147928
71824,0.11411
71825,0.133685
71828,0.074621
71829,0.055456
71830,0.058212
71833,0.144199
71832,0.099932
71831,0.072893
71834,0.099904
71837,0.088235
71835,0.056608
71836,0.071068
71839,0.109642
71841,0.129683
71838,0.091664
71840,0.124191
71842,0.128044
71843,0.147454
71844,0.038957
71848,0.119682
71847,0.090998
71846,0.069755
71845,0.059611
71849,0.061537
71851,0.072395
71850,0.062187
71852,0.151851
71853,0.19665
71854,0.201343
71855,0.297342
71856,0.402438
71857,0.255899
71858,0.30586
71859,0.379514
71860,0.887677
71861,0.257051
71862,0.190733
71863,0.291005
71864,0.15005
71865,0.193894
71866,0.320117
71867,0.517463
71868,0.226068
71869,0.169485
71871,0.212559
71870,0.213365
71872,0.414655
71873,0.27741
71875,0.372746
71874,0.294618
71876,0.505826
71877,0.281118
71878,0.451416
71879,0.424849
71880,0.574694
71881,0.286899
71883,0.690811
71882,0.717215
71884,0.221207
71888,0.303143
71886,0.195156
71885,0.21508
71889,0.331533
71890,0.189137
71887,0.207422
71896,0.364288
71895,0.388643
71894,0.38358
71893,0.365229
71897,0.612388
71891,0.747711
71892,0.322539
71900,0.315645
71898,0.48887
71902,0.414081
71903,0.57757
71901,0.505773
71899,0.351984
71905,0.60949
71904,0.3439
71906,0.275016
71908,0.374705
71907,0.31585
71918,0.333242
71916,0.285081
71915,0.336789
71919,0.370142
71912,0.300501
71917,0.288571
71910,0.294057
71911,0.31076
71914,0.283704
71913,0.285965
71921,0.128423
71920,0.136163
71924,0.162247
71923,0.162247
71922,0.094819
71925,0.298018
71926,0.236987
71927,0.071867
71928,0.022475
71929,0.109215
71930,0.163825
71931,0.131382
71932,0.377321
71933,0.245532
71934,0.102561
71935,0.168212
71936,0.142964
71937,0.234173
71939,0.337799
71938,0.310337
71940,0.458903
71943,0.215898
71942,0.202618
71941,0.229707
71944,0.402922
71945,0.468029
71947,0.433274
71946,0.501045
71950,0.463682
71952,0.407207
71951,0.420207
71948,0.415682
71949,0.52438
71955,0.104505
71954,0.092338
71953,0.093265
71956,0.102202
71957,0.131347
71958,0.31669
71959,0.133429
71960,0.275538
71962,0.074393
71961,0.073788
71964,0.300421
71963,0.21333
71966,0.540533
71965,0.415004
71967,0.708975
71969,0.269786
71968,0.220702
71970,0.229889
71972,0.275517
71971,0.324616
71973,0.634472
71978,0.429231
71976,0.498106
71977,0.51513
71975,0.596662
71974,0.558441
71980,0.132209
71981,0.090045
71982,0.074444
71983,0.048235
71984,0.097286
71985,0.13798
71987,0.287521
71986,0.158851
71989,0.235976
71988,0.133081
71990,0.143614
71991,0.119306
71992,0.127033
71993,0.200508
71994,0.21383
71996,0.228339
71995,0.130344
71997,0.089098
72000,0.156231
72001,0.166695
72004,0.204352
71999,0.152566
72003,0.125056
72002,0.16154
71998,0.160961
72006,0.185509
72011,0.198715
72014,0.379959
72008,0.175689
72013,0.218588
72012,0.182901
72010,0.237477
72007,0.160947
72009,0.233159
72005,0.196286
72015,0.332414
72018,0.467696
72019,0.335458
72017,0.324023
72016,0.332231
72020,0.173887
72021,0.053691
72022,0.052737
72024,0.140125
72025,0.234223
72026,0.151039
72023,0.167521
72028,0.050647
72029,0.046008
72027,0.054396
72031,0.157571
72033,0.163146
72030,0.125963
72032,0.204226
72034,0.052185
72040,0.220625
72037,0.202301
72038,0.200446
72035,0.155153
72039,0.295238
72041,0.176243
72036,0.21616
72042,0.213517
72044,0.240981
72043,0.179942
72045,0.288265
72046,0.24712
72048,0.741555
72047,0.581763
72049,0.273339
72051,0.310012
72050,0.321059
72052,0.323215
72054,0.478409
72056,0.480488
72058,0.615705
72057,0.657762
72053,0.480837
72055,0.496314
72060,0.191014
72059,0.234392
72061,0.106916
72063,0.094151
72062,0.092182
72064,0.32365
72065,0.349586
72067,0.136556
72066,0.131824
72071,0.373674
72068,0.221274
72070,0.29715
72069,0.39619
72073,0.411639
72076,0.33933
72075,0.29833
72074,0.346484
72072,0.283807
72077,0.547167
72080,0.218877
72082,0.42211
72078,0.258985
72079,0.276164
72081,0.27654
72083,0.847392
72084,0.169642
72085,0.206462
72086,0.217852
72087,0.554834
72092,0.44721
72088,0.289972
72095,0.77525
72096,0.720971
72089,0.438396
72097,0.717253
72093,0.719624
72094,0.782815
72090,0.406218
72091,0.409498
72099,0.754633
72100,0.582033
72098,0.987054
72102,0.512195
72103,0.563121
72101,0.475392
72104,0.181167
72105,0.203598
72108,0.712678
72107,0.56988
72109,0.707507
72106,0.500882
72113,0.284522
72115,0.406377
72111,0.273253
72114,0.26737
72112,0.189986
72110,0.193066
72116,0.378126
72117,0.477075
72118,1.012081
72120,0.924989
72119,0.945493
72122,0.302178
72123,0.218626
72121,0.295185
72124,0.698867
72126,0.348355
72125,0.294306
72130,0.39026
72128,0.328632
72127,0.468233
72129,0.28738
72131,0.771949
72132,0.707042
72134,0.61839
72133,0.719861
72135,0.215019
72138,0.299151
72137,0.469386
72136,0.529395
72140,0.234244
72139,0.492875
72142,0.034929
72145,0.074958
72144,0.053516
72146,0.046276
72143,0.044221
72147,0.028761
72148,0.03129
72150,0.10494
72151,0.103629
72152,0.171133
72154,0.211996
72155,0.062292
72156,0.04
72157,0.03
72158,0.052629
72159,0.079127
72160,0.029014
72161,0.088736
72162,0.090735
72163,0.029173
72164,0.030849
72169,0.317916
72166,0.162072
72167,0.088719
72168,0.306657
72171,0.054916
72172,0.061143
72173,0.044661
72176,0.125
72180,0.511872
72178,0.62902
72179,0.62902
72177,0.714709
72181,0.791049
72182,0.394873
72184,0.02491
72185,0.026864
72186,0.040887
72189,0.379355
72197,0.593855
72201,0.484252
72193,0.439504
72199,0.547288
72195,0.420749
72191,0.3845
72187,0.353135
72200,0.378121
72198,0.408122
72196,0.345128
72194,0.422669
72192,0.404511
72190,0.534488
72188,0.361281
72208,0.290203
72204,0.262994
72205,0.286213
72210,0.299366
72209,0.313788
72207,0.309006
72202,0.273859
72211,0.26062
72206,0.316475
72203,0.291848
72212,0.165429
72216,0.239077
72214,0.211716
72217,0.172321
72215,0.211728
72213,0.259495
72219,0.091534
72218,0.075755
72220,0.114748
72221,0.079504
72222,0.326077
72224,0.138314
72225,0.143358
72226,0.137894
72227,0.122628
72228,0.248301
72229,0.093617
72230,0.104881
72231,0.125039
72232,0.038099
72233,0.183149
72234,0.261723
72235,0.082834
72236,0.080131
72237,0.132905
72238,0.084958
72239,0.035425
72240,0.01045
72241,0.264878
72242,0.691584
72243,0.344556
72245,0.106913
72244,0.086071
72246,0.373421
72247,0.439919
72249,0.324839
72250,0.323799
72248,0.286487
72252,0.239709
72253,0.079627
72254,0.085965
72256,0.082197
72257,0.077128
72255,0.091042
72258,1.000558
72259,1.085629
72260,0.346097
72261,0.340729
72262,0.288971
72264,0.651041
72263,0.737903
72266,0.631871
72265,0.634945
72268,0.40613
72267,0.440489
72270,0.201487
72269,0.196475
72271,0.501226
72275,0.838899
72277,0.8318
72273,0.400869
72276,0.751545
72274,0.571638
72272,0.605491
72280,0.904576
72278,0.912816
72279,0.90222
72282,0.784535
72281,0.582041
72283,0.245632
72285,0.250598
72284,0.248665
72289,0.603162
72291,1.00405
72287,0.732674
72290,0.695174
72288,0.884743
72286,0.66595
72292,0.194518
72298,0.830326
72294,0.446544
72296,0.658469
72297,0.679461
72295,0.578329
72293,0.522423
72299,0.321167
72301,0.257772
72302,0.253829
72300,0.2416
72304,0.465828
72308,0.817445
72306,0.936088
72307,0.922043
72305,0.712908
72303,0.708426
72309,0.88922
72311,0.835587
72310,0.826785
72314,0.487862
72328,0.47014
72322,0.631689
72334,0.643707
72325,0.701418
72318,0.466106
72336,0.68568
72331,0.744282
72326,0.656413
72323,0.690669
72320,0.611271
72316,0.446642
72312,0.438595
72337,0.668483
72335,0.646727
72332,0.774376
72330,0.760771
72327,0.440433
72329,0.641446
72333,0.849091
72324,0.484169
72321,0.745101
72319,0.486252
72317,0.70527
72315,0.400947
72313,0.451397
72339,0.273747
72340,0.27103
72343,0.267653
72345,0.280475
72341,0.266169
72346,0.301217
72344,0.280766
72342,0.26675
72347,0.155714
72348,0.165619
72349,0.334403
72350,0.198249
72351,0.329268
72356,0.40623
72359,0.648302
72353,0.419538
72357,0.557426
72358,0.592058
72354,0.444402
72352,0.416585
72355,0.568356
72360,0.686629
72365,1.466166
72363,1.31407
72361,1.162781
72362,0.83535
72364,1.218043
72366,1.04715
72368,0.082555
72369,0.332718
72370,0.320069
72374,0.41147
72372,0.270813
72373,0.348159
72371,0.379135
72375,0.559185
72377,0.469995
72376,0.531433
72378,0.232656
72379,0.245204
72380,0.100534
72381,0.239644
72382,0.328003
72383,0.113862
72384,0.267118
72385,0.321958
72386,0.167144
72387,0.133737
72388,0.222885
72389,0.291379
72390,0.151498
72394,0.52077
72393,0.371973
72391,0.365386
72395,0.664879
72396,0.664706
72392,0.549499
72397,0.24327
72398,0.190875
72399,0.219112
72401,0.894537
72403,0.938885
72406,0.733358
72402,0.928852
72400,1.079431
72405,1.165881
72404,0.791877
72407,0.220838
72410,0.366715
72409,0.325483
72408,0.262876
72411,0.113411
72412,0.103175
72413,0.120111
72414,0.269379
72415,0.338602
72416,0.271971
72417,0.323753
72421,0.401928
72419,0.282496
72423,0.449325
72420,0.507872
72418,0.348353
72422,0.359738
72424,0.096265
72425,0.160739
72426,0.148426
72427,0.067164
72429,0.16689
72430,0.152563
72431,0.157181
72428,0.191527
72433,0.444393
72434,0.080907
72435,0.051104
72436,0.14003
72438,0.097636
72439,0.188623
72437,0.14001
72440,0.586012
72441,0.601371
72442,0.414819
72443,0.543126
72445,0.281034
72444,0.312012
72447,0.257189
72446,0.396005
72448,0.670112
72450,0.585674
72449,0.594864
72452,0.131117
72454,0.181783
72453,0.180781
72451,0.153627
72455,0.067308
72457,0.22442
72456,0.065994
72458,0.122887
72459,0.224738
72463,0.102033
72461,0.09144
72462,0.07974
72460,0.089322
72470,0.324194
72465,0.136151
72467,0.151434
72469,0.215816
72472,0.30552
72466,0.149705
72464,0.118421
72471,0.281581
72468,0.211484
72474,0.398323
72473,0.37148
72476,0.371599
72477,0.481511
72475,0.294634
72483,0.429931
72479,0.288342
72481,0.683379
72484,0.500909
72482,0.451199
72480,0.307348
72478,0.282062
72487,0.238656
72486,0.288146
72489,0.203068
72488,0.161676
72491,0.292732
72493,0.212151
72492,0.283607
72490,0.187064
72494,0.052565
72496,0.060624
72495,0.060089
72500,0.043237
72498,0.039578
72501,0.040874
72499,0.041739
72497,0.03355
72504,0.113066
72503,0.149266
72502,0.166045
72505,0.5091
72506,0.6073
72507,0.535671
72509,0.440697
72508,0.471619
72510,0.492125
72512,0.594089
72513,0.39952
72511,0.533459
72515,0.212461
72516,0.215089
72514,0.19264
72518,0.256144
72519,0.227504
72517,0.175387
72520,0.063108
72521,0.090622
72523,0.095005
72522,0.082875
72524,0.109095
72525,0.096597
72526,0.143434
72532,0.365807
72535,0.321236
72528,0.256318
72537,0.487566
72530,0.338317
72536,0.370934
72534,0.492521
72533,0.485368
72531,0.334007
72529,0.254275
72527,0.247907
72540,0.391405
72542,0.350164
72538,0.334054
72543,0.494382
72541,0.471427
72539,0.352713
72545,0.475102
72547,0.558309
72546,0.530053
72544,0.460227
72549,0.537748
72548,0.523572
72554,0.353602
72550,0.294219
72552,0.293093
72555,0.427566
72553,0.326566
72551,0.243682
72558,0.436918
72560,0.47625
72556,0.358481
72559,0.391335
72557,0.414318
72561,0.274257
72562,0.135483
72563,0.318608
72565,0.435856
72564,0.399632
72567,0.736439
72566,0.72424
72571,0.368787
72573,0.420465
72569,0.455245
72572,0.354103
72570,0.348832
72575,0.295946
72577,0.190526
72576,0.277666
72578,0.297654
72581,0.187192
72583,0.236518
72579,0.169173
72582,0.203354
72580,0.246702
72584,0.239825
72585,0.179773
72589,0.456739
72587,0.323014
72588,0.372291
72586,0.31597
72590,0.106626
72591,0.234937
72592,0.088224
72593,0.537635
72596,1.361547
72594,0.613208
72595,0.852651
72600,0.506788
72602,0.335065
72598,0.344831
72603,0.419618
72601,0.390137
72599,0.36857
72604,0.779373
72605,0.25107
72606,0.248339
72610,0.728076
72608,0.656689
72611,0.679243
72609,0.696531
72607,0.715405
72614,1.936655
72612,2.20236
72613,1.363074
72617,0.819234
72619,0.701278
72615,0.626981
72618,0.647286
72616,0.489354
72621,0.244372
72622,0.257124
72620,0.228604
72623,0.492916
72625,0.689118
72627,1.064929
72626,0.501768
72624,0.631802
72628,0.277619
72629,0.300904
72630,0.28207
72633,0.951166
72635,0.965657
72631,0.828063
72634,0.996731
72632,0.825083
72636,0.40848
72637,0.706306
72641,0.708057
72639,0.709898
72642,0.98604
72640,0.741465
72638,0.718822
72643,1.4726
72644,1.426051
72646,0.72435
72647,0.449597
72645,0.454278
72649,0.25841
72650,0.290184
72651,0.251944
72652,0.148712
72653,0.152808
72654,0.325311
72656,0.347623
72657,0.350201
72655,0.29304
72659,0.12896
72660,0.105155
72658,0.09103
72665,0.109113
72661,0.094173
72663,0.106319
72666,0.143688
72664,0.113956
72662,0.105463
72679,0.279077
72684,0.488143
72674,0.212204
72669,0.175669
72687,0.377488
72682,0.324976
72676,0.231008
72672,0.185083
72681,0.290052
72667,0.154167
72688,0.283011
72686,0.430261
72683,0.283917
72680,0.283613
72678,0.221328
72675,0.194243
72673,0.294581
72671,0.308576
72677,0.291549
72685,0.225715
72668,0.212455
72670,0.177715
72691,0.412473
72695,0.330131
72697,0.425035
72693,0.322033
72689,0.328832
72698,0.682267
72696,0.529187
72694,0.335693
72692,0.301567
72690,0.358645
72700,0.343505
72701,0.317003
72699,0.273287
72702,0.083473
72703,0.138913
72704,0.179486
72706,0.041399
72705,0.042187
72708,0.158831
72707,0.041217
72709,0.120798
72713,0.210285
72711,0.152961
72714,0.286479
72712,0.119623
72716,0.141841
72717,0.194896
72715,0.194346
72719,0.200847
72718,0.279538
72720,0.34724
72721,0.422822
72722,0.363481
72723,0.564303
72724,0.162156
72725,0.290137
72733,0.42967
72729,0.452055
72731,0.331508
72727,0.255158
72734,0.530357
72732,0.475295
72730,0.339571
72728,0.3782
72726,0.285218
72735,0.326356
72739,0.43597
72741,0.800591
72737,0.327013
72742,0.771149
72740,0.484578
72738,0.251885
72736,0.39371
72744,0.394764
72745,0.319171
72743,0.396502
72747,0.156255
72750,0.241841
72748,0.198742
72749,0.209071
72751,0.1923
72752,0.121116
72753,0.256868
72757,0.53361
72759,0.432843
72755,0.250727
72760,0.626256
72758,0.39644
72756,0.371042
72754,0.374484
72761,0.368086
72762,0.415748
72763,0.383188
72764,0.356342
72765,0.116636
72766,0.099683
72767,0.171852
72770,0.452663
72774,0.561292
72772,0.449587
72768,0.527581
72775,0.490496
72773,0.549665
72771,0.479452
72769,0.406235
72777,0.346305
72779,0.361424
72782,0.335288
72780,0.375078
72776,0.392049
72784,0.372073
72781,0.410046
72783,0.421267
72778,0.341135
72788,0.486538
72786,0.454098
72789,0.504865
72787,0.455386
72785,0.449527
72793,0.616953
72791,0.495813
72792,0.720152
72790,0.487346
72796,0.487646
72794,0.24649
72795,0.205391
72797,0.12248
72798,0.071706
72799,0.057271
72800,0.06671
72801,0.436059
72809,0.537181
72805,0.485067
72807,0.521068
72803,0.398274
72810,0.556311
72808,0.481057
72806,0.535854
72804,0.470066
72802,0.444849
72812,0.13715
72811,0.151668
72816,0.053795
72815,0.131989
72817,0.078583
72820,0.10034
72818,0.097656
72819,0.123184
72821,0.072843
72822,0.069795
72824,0.079486
72823,0.067463
72826,0.126472
72827,0.134663
72828,0.223571
72829,0.250257
72833,0.228788
72835,0.386206
72831,0.264581
72836,0.360347
72834,0.292576
72832,0.230246
72830,0.207357
72838,0.490695
72840,0.479664
72841,0.468342
72839,0.365681
72837,0.336567
72845,0.36728
72847,0.730333
72843,0.347908
72846,0.645347
72844,0.507723
72842,0.309524
72848,0.952773
72849,1.05987
72851,0.308062
72850,0.361893
72853,0.729757
72854,0.798636
72852,0.796675
72857,0.524486
72859,0.736474
72855,0.562249
72858,0.671341
72856,0.424896
72860,0.582891
72861,0.496177
72862,0.282016
72867,0.531937
72863,0.53416
72865,0.516074
72868,0.510559
72866,0.442927
72864,0.46865
72870,0.425117
