ID,measured,LOO_modeled,sigma,DL
42288,0.18,0.184546,0.419151,0
42289,0.29,0.215454,0.419148,0
42290,0.053,0.053675,0.419153,0
42291,0.041,0.05822,0.419149,0
42292,0.16,0.139658,0.419152,0
42293,0.092,0.059653,0.419148,0
42295,0.19,0.220574,0.419152,0
42296,0.45,0.29054,0.419148,0
42294,0.082,0.106856,0.41915,0
42297,0.12,0.173406,0.41915,0
42298,0.19,0.124917,0.419148,0
42300,0.15,0.182497,0.419151,0
42301,0.3,0.377666,0.419149,0
42299,0.095,0.131079,0.41915,0
42302,0.11,0.065497,0.419147,0
42305,0.17,0.12521,0.41915,0
42306,0.18,0.222019,0.419151,0
42304,0.16,0.176036,0.419151,0
42309,0.021,0.020736,0.419152,0
42310,0.052,0.055037,0.419152,0
42312,0.1,0.097363,0.419149,0
42311,0.071,0.068563,0.419151,0
42313,0.21,0.315631,0.41915,0
42314,0.08,0.052978,0.41915,0
42315,0.22,0.114174,0.419145,0
42316,0.24,0.136107,0.419146,0
42318,0.1,0.181869,0.419145,0
42319,0.19,0.199902,0.41915,0
42317,0.07,0.100058,0.419149,0
42320,0.063,0.066464,0.419152,0
42321,0.024,0.070871,0.41914,0
42322,0.27,0.085135,0.419138,0
42324,0.23,0.200793,0.419151,0
42325,0.24,0.311945,0.419151,0
42323,0.23,0.154409,0.419149,0
42326,0.061,0.077385,0.419151,0
42327,0.045,0.070418,0.419148,0
42328,0.077,0.089828,0.419152,0
42329,0.13,0.103943,0.41915,0
42332,0.64,0.42416,0.419148,0
42334,0.94,0.679368,0.419149,0
42330,0.2,0.265362,0.419149,0
42333,0.79,0.491841,0.419147,0
42331,0.4,0.329115,0.41915,0
42337,0.86,0.453173,0.419146,0
42335,0.24,0.341589,0.419148,0
42336,0.46,0.387649,0.41915,0
42340,0.62,0.559073,0.419149,0
42338,0.2,0.264774,0.41915,0
42339,0.27,0.381145,0.41915,0
42341,0.02,0.044529,0.41913,1
42342,0.036,0.064769,0.419145,0
42343,0.16,0.170688,0.419152,0
42344,0.16,0.248684,0.419147,0
42345,0.24,0.138729,0.419147,0
42346,0.058,0.060559,0.419153,0
42348,0.25,0.192146,0.419151,0
42349,1.1,0.347658,0.419132,0
42347,0.18,0.12375,0.41915,0
42350,0.15,0.079447,0.419144,0
42351,0.14,0.175127,0.419149,0
42352,0.2,0.211046,0.419151,0
42354,0.18,0.195984,0.41915,0
42356,0.38,0.275487,0.419148,0
42355,0.22,0.259887,0.419152,0
42353,0.11,0.176443,0.419147,0
42358,0.15,0.088629,0.419147,0
42357,0.14,0.072047,0.419143,0
42359,0.14,0.105721,0.419149,0
42361,0.093,0.199875,0.419142,0
42362,0.094,0.157851,0.419147,0
42360,0.075,0.084598,0.419152,0
42366,0.21,0.303975,0.419149,0
42364,0.19,0.158503,0.419151,0
42367,0.24,0.196606,0.419152,0
42365,0.2,0.252216,0.41915,0
42363,0.15,0.124394,0.419151,0
42368,0.06,0.080072,0.419151,0
42370,0.33,0.305147,0.419149,0
42369,0.22,0.148623,0.419148,0
42372,0.15,0.180404,0.419151,0
42371,0.12,0.207653,0.419146,0
42375,0.68,0.607784,0.41915,0
42373,0.49,0.352167,0.41915,0
42374,0.66,0.459204,0.419149,0
42376,0.28,0.19551,0.419149,0
42383,1.33,0.764807,0.419147,0
42379,0.43,0.568835,0.419149,0
42381,0.54,0.495833,0.419149,0
42377,0.21,0.464252,0.419144,0
42384,1.68,1.170876,0.419148,0
42382,0.89,0.520921,0.419147,0
42380,0.44,0.61203,0.419148,0
42378,0.4,0.489844,0.419149,0
42385,0.12,0.160953,0.419151,0
42386,0.1,0.105948,0.419153,0
42387,0.1,0.094383,0.419152,0
42389,0.16,0.218539,0.41915,0
42390,0.58,0.806589,0.419149,0
42391,0.25,0.189365,0.41915,0
42392,1.1,0.749496,0.419149,0
42393,0.08,0.072358,0.419151,0
42394,0.13,0.167005,0.419151,0
42395,0.1,0.109883,0.419152,0
42396,0.18,0.114405,0.419148,0
42397,0.13,0.1261,0.419149,0
42398,0.13,0.125275,0.419151,0
42399,0.7,0.379772,0.419145,0
42400,0.28,0.233608,0.419152,0
42401,0.32,0.450619,0.419149,0
42402,0.7,1.159441,0.419147,0
42406,0.13,0.172763,0.419149,0
42410,0.17,0.150779,0.419149,0
42412,0.2,0.160649,0.419149,0
42408,0.15,0.138865,0.419149,0
42404,0.11,0.172913,0.419147,0
42413,0.42,0.252407,0.419147,0
42411,0.17,0.162737,0.419149,0
42409,0.16,0.153135,0.419149,0
42407,0.14,0.159995,0.419149,0
42405,0.13,0.12352,0.419149,0
42403,0.094,0.064075,0.419148,0
42414,0.046,0.058376,0.419151,0
42418,0.13,0.13753,0.419149,0
42422,0.26,0.252293,0.419149,0
42425,0.35,0.287181,0.419149,0
42424,0.32,0.203779,0.419147,0
42420,0.23,0.196263,0.419149,0
42416,0.097,0.131658,0.419148,0
42423,0.32,0.170655,0.419146,0
42421,0.25,0.207599,0.419149,0
42419,0.14,0.228844,0.419147,0
42417,0.11,0.126556,0.419149,0
42415,0.08,0.137244,0.419147,0
42426,0.018,0.043852,0.419143,0
42427,0.145,0.060848,0.419143,0
42428,0.087,0.060869,0.419149,0
42429,0.14,0.087717,0.419148,0
42430,0.064,0.151784,0.419144,0
42431,0.078,0.201223,0.419142,0
42433,0.46,0.351405,0.419149,0
42432,0.1,0.100608,0.419149,0
42434,0.05,0.05162,0.419152,0
42435,0.05,0.061335,0.419151,0
42436,0.052,0.080494,0.419148,0
42450,0.264,0.209566,0.419149,0
42443,0.107,0.166462,0.419148,0
42454,0.326,0.228938,0.419148,0
42446,0.121,0.141799,0.419149,0
42439,0.09,0.140027,0.419148,0
42456,0.402,0.333499,0.419149,0
42452,0.318,0.184279,0.419147,0
42448,0.122,0.145082,0.419149,0
42445,0.112,0.091544,0.419149,0
42441,0.103,0.120055,0.419149,0
42437,0.084,0.098274,0.419149,0
42458,0.77,0.372578,0.419145,0
42455,0.379,0.307761,0.419149,0
42453,0.32,0.221362,0.419148,0
42451,0.304,0.219863,0.419148,0
42449,0.159,0.167531,0.419149,0
42447,0.121,0.151871,0.419149,0
42457,0.669,0.351707,0.419146,0
42444,0.108,0.127729,0.419149,0
42442,0.105,0.156104,0.419148,0
42440,0.101,0.146102,0.419148,0
42438,0.09,0.099475,0.419149,0
42459,0.026,0.064245,0.419137,0
42462,0.47,0.236444,0.419145,0
42460,0.21,0.230427,0.419149,0
42461,0.39,0.365707,0.419149,0
42463,0.076,0.051396,0.41915,0
42465,0.57,0.280475,0.419145,0
42466,0.63,0.420515,0.419148,0
42464,0.12,0.245345,0.419145,0
42467,0.037,0.040333,0.419152,0
42468,0.046,0.046121,0.419149,0
42469,0.014,0.046097,0.419122,0
42470,0.11,0.08652,0.419151,0
42472,0.53,0.158468,0.419127,0
42471,0.13,0.106468,0.419151,0
42474,0.28,0.226727,0.419152,0
42475,0.31,0.336871,0.41915,0
42473,0.22,0.186715,0.419151,0
42476,0.24,0.328025,0.41915,0
42477,0.19,0.180754,0.419149,0
42479,0.21,0.14233,0.419149,0
42480,0.23,0.164637,0.419148,0
42478,0.2,0.142045,0.419148,0
42482,0.26,0.344525,0.419149,0
42484,0.61,0.407658,0.419148,0
42483,0.27,0.381166,0.419148,0
42481,0.18,0.324389,0.419145,0
42485,0.086,0.10182,0.419151,0
42489,0.256,0.243434,0.419149,0
42491,0.342,0.222552,0.419148,0
42487,0.178,0.223279,0.419149,0
42490,0.311,0.21725,0.419148,0
42488,0.231,0.268183,0.419149,0
42486,0.175,0.20665,0.419149,0
42492,0.291,0.09007,0.419124,0
42493,0.131,0.150775,0.419152,0
42499,0.419,0.776939,0.419146,0
42495,0.269,0.463134,0.419147,0
42497,0.275,0.387002,0.419148,0
42498,0.309,0.324674,0.419149,0
42496,0.272,0.442338,0.419147,0
42494,0.261,0.514895,0.419145,0
42500,0.22,0.313799,0.419149,0
42502,0.6,0.485923,0.41915,0
42501,0.54,0.363532,0.419148,0
42503,0.32,0.261971,0.41915,0
42504,0.2,0.331061,0.419147,0
42506,0.63,0.572919,0.419151,0
42505,0.52,0.524438,0.419151,0
42508,0.058,0.118174,0.41914,0
42509,0.07,0.141257,0.419142,0
42511,0.32,0.144457,0.419137,0
42513,0.45,0.368013,0.419151,0
42514,0.51,0.503406,0.41915,0
42512,0.32,0.277075,0.419152,0
42510,0.26,0.196275,0.419151,0
42515,0.078,0.088902,0.419152,0
42517,0.28,0.188439,0.419149,0
42518,0.61,0.442332,0.41915,0
42516,0.16,0.35455,0.419137,0
42520,0.42,0.408003,0.41915,0
42519,0.26,0.328679,0.41915,0
42521,0.32,0.265795,0.419151,0
42522,0.046,0.103099,0.419142,0
42523,0.17,0.130335,0.419151,0
42524,0.18,0.232159,0.419151,0
42526,0.77,0.535339,0.419149,0
42527,1.4,0.664739,0.419145,0
42525,0.33,0.369494,0.419151,0
42528,0.087,0.080029,0.419149,0
42530,0.139,0.14538,0.419149,0
42534,0.246,0.275968,0.419149,0
42536,0.397,0.274211,0.419148,0
42532,0.157,0.184434,0.419149,0
42537,0.47,0.32077,0.419148,0
42535,0.331,0.218383,0.419148,0
42533,0.191,0.325445,0.419147,0
42531,0.152,0.213311,0.419148,0
42529,0.102,0.108351,0.419149,0
42538,0.1,0.080868,0.41915,0
42542,0.69,0.365941,0.419146,0
42540,0.37,0.274824,0.419148,0
42541,0.51,0.330382,0.419148,0
42539,0.22,0.272462,0.419149,0
42547,0.27,0.263701,0.419149,0
42543,0.16,0.171109,0.419149,0
42545,0.2,0.233987,0.419149,0
42546,0.25,0.264839,0.419149,0
42544,0.17,0.219597,0.419149,0
42548,0.11,0.108548,0.419152,0
42553,0.54,0.369902,0.419148,0
42551,0.15,0.221091,0.419148,0
42549,0.12,0.211087,0.419146,0
42552,0.22,0.241956,0.419149,0
42550,0.13,0.197744,0.419148,0
42555,1.8,2.611371,0.419151,0
42554,1.6,1.102749,0.419148,0
42557,0.6,0.81652,0.41915,0
42556,0.6,0.440825,0.419151,0
42559,0.48,0.48657,0.419149,0
42558,0.38,0.30101,0.41915,0
42560,0.3,0.405803,0.419149,0
42561,0.017,0.070689,0.419133,0
42562,0.074,0.060462,0.419151,0
42566,0.14,0.142764,0.419152,0
42568,0.2,0.200574,0.419149,0
42564,0.049,0.078776,0.419147,0
42567,0.14,0.161214,0.419151,0
42565,0.12,0.108208,0.419151,0
42563,0.037,0.092983,0.419137,0
42569,0.033,0.037622,0.419152,0
42570,0.07,0.042396,0.419147,0
42572,0.22,0.161614,0.41915,0
42571,0.089,0.129232,0.419148,0
42573,0.31,0.189204,0.419147,0
42574,0.68,0.256373,0.419137,0
42582,0.11,0.106371,0.419149,0
42598,0.22,0.180375,0.419149,0
42590,0.14,0.113573,0.419149,0
42594,0.17,0.140008,0.419149,0
42586,0.12,0.121753,0.419149,0
42578,0.07,0.092876,0.419148,0
42596,0.19,0.124307,0.419148,0
42592,0.15,0.127034,0.419149,0
42588,0.13,0.110215,0.419149,0
42584,0.11,0.109157,0.419149,0
42580,0.09,0.09919,0.419149,0
42576,0.06,0.081272,0.419148,0
42597,0.22,0.147596,0.419148,0
42595,0.17,0.159068,0.419149,0
42593,0.16,0.113995,0.419148,0
42591,0.14,0.134548,0.419149,0
42589,0.13,0.131774,0.419149,0
42587,0.13,0.092479,0.419148,0
42585,0.11,0.116213,0.419149,0
42583,0.11,0.107762,0.419149,0
42581,0.11,0.100182,0.419149,0
42579,0.07,0.096925,0.419148,0
42577,0.07,0.091538,0.419148,0
42575,0.05,0.084151,0.419147,0
42606,0.08,0.068413,0.419149,0
42615,0.12,0.083495,0.419148,0
42599,0.044,0.05653,0.419149,0
42620,0.16,0.097411,0.419147,0
42611,0.1,0.074561,0.419149,0
42603,0.063,0.063625,0.419149,0
42618,0.14,0.089041,0.419148,0
42613,0.12,0.076905,0.419148,0
42608,0.095,0.076809,0.419149,0
42605,0.079,0.072292,0.419149,0
42601,0.057,0.057903,0.419149,0
42621,0.16,0.103859,0.419148,0
42622,0.16,0.11703,0.419148,0
42619,0.14,0.092648,0.419148,0
42616,0.13,0.063178,0.419145,0
42614,0.12,0.081284,0.419148,0
42612,0.11,0.087652,0.419149,0
42610,0.1,0.073695,0.419148,0
42607,0.086,0.078269,0.419149,0
42609,0.1,0.072832,0.419148,0
42604,0.068,0.067769,0.419149,0
42602,0.062,0.062803,0.419149,0
42600,0.055,0.066331,0.419149,0
42617,0.13,0.084698,0.419148,0
42624,0.011,0.021131,0.419143,1
42627,0.011,0.021734,0.419143,1
42626,0.011,0.021734,0.419143,1
42623,0.011,0.020534,0.419143,1
42625,0.011,0.021131,0.419143,1
42631,0.02,0.025746,0.419149,0
42632,0.02,0.027035,0.419148,0
42630,0.016,0.025966,0.419145,1
42629,0.016,0.025326,0.419145,1
42628,0.016,0.022216,0.419146,1
42635,0.339,0.228084,0.419148,0
42633,0.115,0.232081,0.419146,0
42634,0.336,0.247925,0.419149,0
42637,0.31,0.24327,0.41915,0
42638,0.57,0.321538,0.419145,0
42636,0.17,0.219211,0.41915,0
42641,0.53,0.492954,0.419152,0
42640,0.22,0.306238,0.41915,0
42639,0.18,0.236495,0.41915,0
42642,0.11,0.103112,0.419152,0
42648,0.56,0.320357,0.419147,0
42644,0.23,0.287899,0.419149,0
42650,0.65,0.389323,0.419147,0
42646,0.33,0.300653,0.419149,0
42649,0.56,0.347993,0.419147,0
42647,0.41,0.375749,0.419149,0
42645,0.29,0.318425,0.419149,0
42643,0.19,0.262216,0.419148,0
42651,0.15,0.203789,0.419148,0
42654,0.22,0.386408,0.419147,0
42653,0.17,0.284235,0.419147,0
42656,0.42,0.464931,0.419149,0
42657,0.57,0.395592,0.419148,0
42652,0.16,0.250511,0.419147,0
42658,0.71,0.420608,0.419147,0
42655,0.38,0.467562,0.419149,0
42659,0.18,0.17471,0.419152,0
42660,0.2,0.206052,0.419152,0
42661,0.03,0.053547,0.419147,0
42669,0.12,0.077837,0.419148,0
42665,0.041,0.048072,0.419149,0
42668,0.11,0.085894,0.419149,0
42667,0.1,0.074757,0.419149,0
42663,0.04,0.056132,0.419148,0
42670,0.13,0.070093,0.419146,0
42666,0.06,0.052642,0.419149,0
42664,0.04,0.05882,0.419148,0
42662,0.034,0.044861,0.419149,0
42671,0.055,0.023183,0.41914,0
42672,0.02,0.063014,0.41912,1
42673,0.03,0.057492,0.419144,0
42674,0.072,0.03172,0.419142,0
42676,0.56,0.727621,0.41915,0
42678,1.6,0.973464,0.419147,0
42677,1.2,0.752332,0.419148,0
42675,0.34,0.637784,0.419145,0
42679,0.28,0.252977,0.419153,0
42681,0.5,0.387951,0.419149,0
42680,0.32,0.259499,0.41915,0
42682,0.18,0.354381,0.419145,0
42683,0.47,0.366711,0.41915,0
42684,0.16,0.049683,0.419128,0
42685,0.07,0.114766,0.419147,0
42686,0.09,0.093281,0.419152,0
42687,0.06,0.170346,0.419134,0
42690,0.03,0.044398,0.419148,0
42694,0.04,0.041419,0.419149,0
42692,0.04,0.036695,0.419149,0
42688,0.02,0.028046,0.419148,0
42693,0.04,0.037468,0.419149,0
42691,0.04,0.029271,0.419148,0
42689,0.03,0.03602,0.419149,0
42695,0.013,0.010557,0.419152,0
42696,0.042,0.026185,0.419148,0
42699,0.081,0.08727,0.419151,0
42697,0.038,0.07393,0.419144,0
42700,0.13,0.109561,0.419149,0
42698,0.075,0.154142,0.419145,0
42701,0.019,0.023273,0.419152,0
42706,0.15,0.140346,0.41915,0
42704,0.13,0.194841,0.419148,0
42707,0.18,0.163028,0.41915,0
42705,0.14,0.100322,0.419149,0
42703,0.12,0.082692,0.419149,0
42702,0.063,0.066656,0.419152,0
42708,0.64,0.23747,0.419137,0
42710,0.21,0.228097,0.419152,0
42711,0.45,0.571518,0.419151,0
42709,0.19,0.377948,0.419144,0
42712,0.076,0.073373,0.419149,0
42713,0.06,0.058367,0.419153,0
42731,0.526,0.365696,0.419148,0
42721,0.17,0.098237,0.419147,0
42717,0.073,0.068781,0.419149,0
42728,0.31,0.295849,0.419151,0
42725,0.24,0.275139,0.419149,0
42719,0.151,0.100209,0.419148,0
42715,0.064,0.066511,0.419149,0
42726,0.264,0.280633,0.419149,0
42723,0.22,0.265237,0.419149,0
42718,0.077,0.064716,0.419149,0
42716,0.071,0.064931,0.419149,0
42714,0.062,0.070576,0.419149,0
42729,0.314,0.280843,0.419149,0
42730,0.4,0.348294,0.419149,0
42727,0.27,0.271653,0.419149,0
42724,0.23,0.275616,0.419149,0
42722,0.18,0.221212,0.41915,0
42720,0.16,0.256784,0.419147,0
42741,0.05,0.043823,0.419149,0
42736,0.04,0.035698,0.419149,0
42739,0.04,0.044129,0.419149,0
42732,0.03,0.03693,0.419149,0
42734,0.03,0.042577,0.419148,0
42737,0.04,0.039364,0.419149,0
42738,0.04,0.042199,0.419149,0
42740,0.05,0.039092,0.419149,0
42735,0.03,0.043546,0.419148,0
42733,0.03,0.039717,0.419149,0
42764,0.55,0.304366,0.419146,0
42742,0.06,0.127293,0.419144,0
42746,0.09,0.121355,0.419148,0
42747,0.1,0.123875,0.419149,0
42751,0.14,0.121171,0.419149,0
42753,0.15,0.144704,0.419149,0
42765,0.56,0.271158,0.419145,0
42759,0.23,0.16787,0.419148,0
42761,0.32,0.214866,0.419148,0
42752,0.15,0.137097,0.419149,0
42757,0.17,0.182629,0.419149,0
42762,0.38,0.233318,0.419147,0
42756,0.17,0.174331,0.419149,0
42744,0.08,0.113167,0.419148,0
42754,0.16,0.141364,0.419149,0
42760,0.23,0.185957,0.419149,0
42755,0.17,0.147227,0.419149,0
42748,0.1,0.126808,0.419149,0
42743,0.08,0.104786,0.419149,0
42763,0.51,0.323191,0.419147,0
42745,0.08,0.116015,0.419148,0
42750,0.12,0.126107,0.419149,0
42758,0.21,0.217642,0.419149,0
42749,0.1,0.126808,0.419149,0
42766,0.12,0.061841,0.419143,0
42767,0.15,0.046922,0.419123,0
42768,0.095,0.123931,0.419149,0
42769,0.1,0.116473,0.41915,0
42772,0.067,0.117243,0.419146,0
42771,0.057,0.076818,0.41915,0
42770,0.046,0.102467,0.419139,0
42773,0.139,0.071082,0.419144,0
42775,0.093,0.112079,0.419149,0
42778,0.127,0.142177,0.419149,0
42774,0.077,0.13183,0.419147,0
42777,0.106,0.1408,0.419149,0
42776,0.095,0.120468,0.419149,0
42780,0.05,0.105379,0.419145,0
42779,0.039,0.129068,0.419138,0
42781,0.063,0.150482,0.419143,0
42783,1.033,0.207783,0.419128,0
42782,0.729,0.20235,0.419136,0
42785,0.32,0.260336,0.419151,0
42784,0.2,0.245889,0.419151,0
42786,0.28,0.45545,0.419148,0
42787,0.19,0.298467,0.419148,0
42788,0.75,0.543452,0.41915,0
42789,0.53,0.286815,0.419145,0
42790,0.3,0.421106,0.41915,0
42792,1.1,0.79211,0.419148,0
42791,0.5,0.42365,0.419151,0
42793,0.11,0.297997,0.41914,0
42794,0.48,0.177567,0.41914,0
42797,0.31,0.324522,0.419152,0
42796,0.22,0.317054,0.419149,0
42795,0.21,0.343488,0.419147,0
42804,1.4,0.571294,0.419142,0
42805,1.5,0.63133,0.419143,0
42803,1.3,0.626461,0.419145,0
42800,0.22,0.353714,0.419147,0
42799,0.21,0.354771,0.419147,0
42806,1.5,0.68544,0.419144,0
42802,0.83,0.612189,0.419148,0
42798,0.2,0.355882,0.419146,0
42801,0.74,0.711555,0.419149,0
42807,0.26,0.417024,0.419148,0
42808,0.51,0.421488,0.419151,0
42809,0.72,0.560392,0.41915,0
42810,0.085,0.10044,0.419151,0
42811,0.14,0.240407,0.419146,0
42812,0.16,0.168809,0.419152,0
42821,1.018,0.544469,0.419146,0
42813,0.33,0.346055,0.419149,0
42817,0.437,0.367705,0.419149,0
42820,0.685,0.667461,0.419149,0
42819,0.684,0.539205,0.419149,0
42816,0.394,0.36202,0.419149,0
42818,0.65,0.495977,0.419149,0
42814,0.35,0.353041,0.419152,0
42815,0.375,0.36707,0.419149,0
42822,0.25,0.342519,0.419148,0
42827,0.73,0.597363,0.419149,0
42831,1.06,0.918049,0.419149,0
42826,0.64,0.589579,0.419149,0
42824,0.4,0.452886,0.419149,0
42823,0.39,0.464364,0.419149,0
42825,0.48,0.591807,0.419149,0
42828,0.73,0.630624,0.419149,0
42830,0.79,0.625112,0.419149,0
42829,0.75,0.738729,0.419149,0
42832,0.12,0.15875,0.41915,0
42833,0.13,0.180733,0.41915,0
42834,0.1,0.15621,0.419148,0
42836,0.34,0.359561,0.419149,0
42835,0.11,0.224691,0.419144,0
42837,0.25,0.065111,0.419114,0
42839,0.21,0.281139,0.419149,0
42838,0.19,0.480495,0.419142,0
42842,0.31,0.284031,0.419149,0
42840,0.22,0.292988,0.419149,0
42841,0.27,0.270742,0.419149,0
42850,0.1,0.076821,0.419149,0
42852,0.15,0.074611,0.419145,0
42848,0.09,0.072342,0.419149,0
42847,0.08,0.069628,0.419149,0
42851,0.11,0.074618,0.419148,0
42849,0.09,0.080854,0.419149,0
42846,0.08,0.064751,0.419149,0
42844,0.06,0.077932,0.419149,0
42845,0.07,0.077078,0.419149,0
42843,0.06,0.076195,0.419149,0
42854,0.17,0.128554,0.419149,0
42853,0.1,0.11109,0.419152,0
42857,0.2,0.242621,0.419151,0
42855,0.07,0.172069,0.419143,0
42856,0.17,0.205277,0.41915,0
42858,0.12,0.067986,0.419146,0
42882,0.55,0.381726,0.419148,0
42881,0.42,0.396801,0.419149,0
42872,0.28,0.273919,0.419149,0
42878,0.32,0.195992,0.419147,0
42867,0.22,0.260532,0.419149,0
42863,0.2,0.213308,0.419149,0
42876,0.31,0.291643,0.419149,0
42879,0.32,0.330877,0.419149,0
42874,0.3,0.250668,0.419149,0
42862,0.18,0.142189,0.419149,0
42864,0.21,0.234991,0.419149,0
42861,0.17,0.145122,0.419149,0
42859,0.12,0.124501,0.419149,0
42880,0.42,0.385829,0.419149,0
42875,0.3,0.343661,0.419149,0
42871,0.26,0.297859,0.419149,0
42870,0.25,0.232509,0.419149,0
42877,0.31,0.329362,0.419149,0
42869,0.25,0.229358,0.419149,0
42873,0.28,0.32661,0.419149,0
42868,0.24,0.298386,0.419149,0
42866,0.22,0.249154,0.419149,0
42865,0.21,0.339268,0.419147,0
42860,0.14,0.138864,0.419149,0
42895,0.307,0.258977,0.419149,0
42883,0.03,0.152577,0.419127,0
42891,0.178,0.22095,0.419149,0
42884,0.05,0.105677,0.419144,0
42890,0.172,0.20002,0.419149,0
42894,0.242,0.253843,0.419149,0
42892,0.182,0.21977,0.419149,0
42893,0.218,0.136243,0.419147,0
42887,0.123,0.226101,0.419146,0
42889,0.171,0.17135,0.419149,0
42886,0.089,0.090023,0.419149,0
42885,0.082,0.188755,0.419143,0
42888,0.128,0.177585,0.419148,0
42900,0.09,0.051371,0.419147,0
42905,0.22,0.076713,0.41914,0
42902,0.1,0.056861,0.419147,0
42898,0.07,0.055891,0.419149,0
42897,0.06,0.087303,0.419148,0
42903,0.14,0.080723,0.419147,0
42904,0.18,0.077068,0.419143,0
42899,0.07,0.07082,0.419149,0
42896,0.06,0.057526,0.419149,0
42901,0.09,0.051371,0.419147,0
42906,0.028,0.130272,0.419119,0
42907,0.028,0.190976,0.419119,0
42908,0.22,0.173639,0.419149,0
42909,0.44,0.363773,0.419149,0
42910,0.088,0.105835,0.419152,0
42911,0.056,0.053188,0.419153,0
42913,0.41,0.253847,0.419147,0
42914,0.54,0.326237,0.419146,0
42912,0.19,0.104388,0.419144,0
42915,0.04,0.070539,0.419146,0
42916,0.05,0.060844,0.419151,0
42918,0.18,0.221431,0.41915,0
42920,0.57,0.265288,0.419141,0
42919,0.3,0.237064,0.419151,0
42917,0.12,0.154654,0.41915,0
42921,0.18,0.038445,0.419132,0
42922,0.02,0.057919,0.419129,1
42925,0.02,0.043165,0.419137,1
42923,0.02,0.02273,0.419145,1
42924,0.02,0.034129,0.419139,1
42926,0.062,0.027909,0.419143,0
42927,0.056,0.03227,0.419148,0
42928,0.12,0.07173,0.419148,0
42930,0.17,0.085524,0.419145,0
42929,0.12,0.12078,0.41915,0
42931,0.046,0.087807,0.419146,0
42932,0.049,0.122302,0.419137,0
42936,0.3,0.248146,0.419151,0
42934,0.19,0.228789,0.419151,0
42935,0.29,0.280808,0.419152,0
42933,0.18,0.18185,0.419149,0
42937,0.053,0.066345,0.419151,0
42939,0.6,0.304811,0.419143,0
42940,0.72,0.386256,0.419145,0
42938,0.57,0.278401,0.419145,0
42941,0.06,0.124442,0.419142,0
42943,0.33,0.144179,0.419144,0
42942,0.11,0.07863,0.41915,0
42945,0.27,0.160105,0.419147,0
42944,0.09,0.140038,0.419148,0
42946,0.12,0.164103,0.41915,0
42947,0.1,0.073021,0.41915,0
42948,0.19,0.269074,0.41915,0
42949,0.32,0.297999,0.41915,0
42952,0.67,0.476645,0.419149,0
42951,0.6,0.324522,0.419145,0
42950,0.18,0.330927,0.419145,0
42955,0.2,0.112262,0.419146,0
42953,0.02,0.095815,0.419106,1
42954,0.12,0.097459,0.419151,0
42956,0.35,0.176643,0.419142,0
42957,0.38,0.253513,0.419148,0
42958,0.058,0.079066,0.41915,0
42959,0.25,0.251225,0.419151,0
42960,0.26,0.241808,0.419151,0
42961,0.13,0.15595,0.419151,0
42963,0.31,0.224358,0.41915,0
42962,0.18,0.207318,0.41915,0
42964,0.05,0.249418,0.419106,0
42965,0.42,0.271599,0.419148,0
42969,0.25,0.221728,0.419149,0
42971,0.26,0.194757,0.419149,0
42966,0.16,0.183307,0.419149,0
42968,0.25,0.153981,0.419147,0
